"","Date","Hour","WindSpeed"
"9064",2013-01-12,15,2.5
"9065",2013-01-12,16,2.3
"9066",2013-01-12,17,2.5
"9067",2013-01-12,18,3
"9068",2013-01-12,19,3
"9069",2013-01-12,20,4.9
"9070",2013-01-12,21,4.4
"9071",2013-01-12,22,4.9
"9072",2013-01-12,23,5.3
"9073",2013-01-13,0,6
"9074",2013-01-13,1,5.6
"9075",2013-01-13,2,6
"9076",2013-01-13,3,6.4
"9077",2013-01-13,4,2.9
"9078",2013-01-13,5,2.8
"9079",2013-01-13,6,1.7
"9080",2013-01-13,7,1.8
"9081",2013-01-13,8,1.9
"9082",2013-01-13,9,2.4
"9083",2013-01-13,10,3.8
"9084",2013-01-13,11,3.6
"9085",2013-01-13,12,4.5
"9086",2013-01-13,13,5.1
"9087",2013-01-13,14,3.6
"9088",2013-01-13,15,3.8
"9089",2013-01-13,16,4
"9090",2013-01-13,17,2.7
"9091",2013-01-13,18,2.9
"9092",2013-01-13,19,3.1
"9093",2013-01-13,20,1.5
"9094",2013-01-13,21,5
"9095",2013-01-13,22,2.2
"9096",2013-01-13,23,2.3
"9097",2013-01-14,0,4.2
"9098",2013-01-14,1,3.2
"9099",2013-01-14,2,4.5
"9100",2013-01-14,3,3.6
"9101",2013-01-14,4,4.3
"9102",2013-01-14,5,3.3
"9103",2013-01-14,6,2.4
"9104",2013-01-14,7,2.5
"9105",2013-01-14,8,2.7
"9106",2013-01-14,9,2.9
"9107",2013-01-14,10,2.9
"9108",2013-01-14,11,3.4
"9109",2013-01-14,12,2.3
"9110",2013-01-14,13,2.8
"9111",2013-01-14,14,2.7
"9112",2013-01-14,15,2.5
"9113",2013-01-14,16,2.3
"9114",2013-01-14,17,2.7
"9115",2013-01-14,18,2.7
"9116",2013-01-14,19,3.7
"9117",2013-01-14,20,2.1
"9118",2013-01-14,21,2.5
"9119",2013-01-14,22,2.2
"9120",2013-01-14,23,0.7
"9121",2013-01-15,0,2.2
"9122",2013-01-15,1,3.2
"9123",2013-01-15,2,2.7
"9124",2013-01-15,3,2.6
"9125",2013-01-15,4,2.1
"9126",2013-01-15,5,2
"9127",2013-01-15,6,1.7
"9128",2013-01-15,7,2.2
"9129",2013-01-15,8,1.8
"9130",2013-01-15,9,2.1
"9131",2013-01-15,10,1.5
"9132",2013-01-15,11,2.2
"9133",2013-01-15,12,2.8
"9134",2013-01-15,13,1.3
"9135",2013-01-15,14,1.4
"9136",2013-01-15,15,2.8
"9137",2013-01-15,16,3
"9138",2013-01-15,17,2.8
"9139",2013-01-15,18,1.5
"9140",2013-01-15,19,1.6
"9141",2013-01-15,20,2
"9142",2013-01-15,21,3.4
"9143",2013-01-15,22,2
"9144",2013-01-15,23,3
"9145",2013-01-16,0,2.1
"9146",2013-01-16,1,1.6
"9147",2013-01-16,2,1.6
"9148",2013-01-16,3,1.9
"9149",2013-01-16,4,1.5
"9150",2013-01-16,5,0.7
"9151",2013-01-16,6,1.9
"9152",2013-01-16,7,1.5
"9153",2013-01-16,8,1.8
"9154",2013-01-16,9,2
"9155",2013-01-16,10,0.4
"9156",2013-01-16,11,1.1
"9157",2013-01-16,12,1.9
"9158",2013-01-16,13,1.8
"9159",2013-01-16,14,1.6
"9160",2013-01-16,15,2.1
"9161",2013-01-16,16,3.2
"9162",2013-01-16,17,2.8
"9163",2013-01-16,18,3.2
"9164",2013-01-16,19,1.4
"9165",2013-01-16,20,4.4
"9166",2013-01-16,21,4.4
"9167",2013-01-16,22,1.7
"9168",2013-01-16,23,2
"9169",2013-01-17,0,1.7
"9170",2013-01-17,1,2.4
"9171",2013-01-17,2,1.4
"9172",2013-01-17,3,2.4
"9173",2013-01-17,4,1.9
"9174",2013-01-17,5,2.1
"9175",2013-01-17,6,2.7
"9176",2013-01-17,7,0.9
"9177",2013-01-17,8,1.5
"9178",2013-01-17,9,1.3
"9179",2013-01-17,10,1.4
"9180",2013-01-17,11,3.3
"9181",2013-01-17,12,2.8
"9182",2013-01-17,13,2.8
"9183",2013-01-17,14,3
"9184",2013-01-17,15,2.2
"9185",2013-01-17,16,1.8
"9186",2013-01-17,17,2.2
"9187",2013-01-17,18,2.6
"9188",2013-01-17,19,2.1
"9189",2013-01-17,20,0.8
"9190",2013-01-17,21,0.7
"9191",2013-01-17,22,4.2
"9192",2013-01-17,23,3.3
"9193",2013-01-18,0,2.1
"9194",2013-01-18,1,0.9
"9195",2013-01-18,2,0.8
"9196",2013-01-18,3,1.3
"9197",2013-01-18,4,2.2
"9198",2013-01-18,5,1.6
"9199",2013-01-18,6,1
"9200",2013-01-18,7,0.3
"9201",2013-01-18,8,1.3
"9202",2013-01-18,9,1
"9203",2013-01-18,10,3.2
"9204",2013-01-18,11,3.7
"9205",2013-01-18,12,1.9
"9206",2013-01-18,13,1.2
"9207",2013-01-18,14,1.3
"9208",2013-01-18,15,2.3
"9209",2013-01-18,16,2.6
"9210",2013-01-18,17,4
"9211",2013-01-18,18,4.2
"9212",2013-01-18,19,2.4
"9213",2013-01-18,20,3.3
"9214",2013-01-18,21,1.6
"9215",2013-01-18,22,0.9
"9216",2013-01-18,23,1.3
"9217",2013-01-19,0,2
"9218",2013-01-19,1,1.5
"9219",2013-01-19,2,3.7
"9220",2013-01-19,3,1.8
"9221",2013-01-19,4,1.3
"9222",2013-01-19,5,0.6
"9223",2013-01-19,6,0.7
"9224",2013-01-19,7,1.2
"9225",2013-01-19,8,0.8
"9226",2013-01-19,9,0.3
"9227",2013-01-19,10,2.3
"9228",2013-01-19,11,1.7
"9229",2013-01-19,12,4.1
"9230",2013-01-19,13,2.8
"9231",2013-01-19,14,3.4
"9232",2013-01-19,15,3.6
"9233",2013-01-19,16,3.9
"9234",2013-01-19,17,2.3
"9235",2013-01-19,18,1.6
"9236",2013-01-19,19,2.7
"9237",2013-01-19,20,2.2
"9238",2013-01-19,21,1.1
"9239",2013-01-19,22,0.9
"9240",2013-01-19,23,0.3
"9241",2013-01-20,0,0.8
"9242",2013-01-20,1,1.4
"9243",2013-01-20,2,5.2
"9244",2013-01-20,3,2.6
"9245",2013-01-20,4,3.9
"9246",2013-01-20,5,2.2
"9247",2013-01-20,6,1.5
"9248",2013-01-20,7,0.6
"9249",2013-01-20,8,1.6
"9250",2013-01-20,9,1.5
"9251",2013-01-20,10,1.1
"9252",2013-01-20,11,2.3
"9253",2013-01-20,12,2.3
"9254",2013-01-20,13,2.4
"9255",2013-01-20,14,2.1
"9256",2013-01-20,15,2.2
"9257",2013-01-20,16,1.6
"9258",2013-01-20,17,1.5
"9259",2013-01-20,18,1.8
"9260",2013-01-20,19,4.6
"9261",2013-01-20,20,3.3
"9262",2013-01-20,21,2.7
"9263",2013-01-20,22,1.7
"9264",2013-01-20,23,2
"9265",2013-01-21,0,0.4
"9266",2013-01-21,1,1.1
"9267",2013-01-21,2,1.1
"9268",2013-01-21,3,2.4
"9269",2013-01-21,4,2.2
"9270",2013-01-21,5,1.9
"9271",2013-01-21,6,0.5
"9272",2013-01-21,7,0.8
"9273",2013-01-21,8,0.7
"9274",2013-01-21,9,2.4
"9275",2013-01-21,10,1.8
"9276",2013-01-21,11,1
"9277",2013-01-21,12,1.2
"9278",2013-01-21,13,1.7
"9279",2013-01-21,14,1.2
"9280",2013-01-21,15,1.9
"9281",2013-01-21,16,1.8
"9282",2013-01-21,17,4.1
"9283",2013-01-21,18,1.4
"9284",2013-01-21,19,2.1
"9285",2013-01-21,20,2.3
"9286",2013-01-21,21,2.7
"9287",2013-01-21,22,1.7
"9288",2013-01-21,23,1.4
"9289",2013-01-22,0,2.4
"9290",2013-01-22,1,1.9
"9291",2013-01-22,2,1.3
"9292",2013-01-22,3,1.4
"9293",2013-01-22,4,3.3
"9294",2013-01-22,5,3.7
"9295",2013-01-22,6,1.1
"9296",2013-01-22,7,1.2
"9297",2013-01-22,8,2.2
"9298",2013-01-22,9,0.5
"9299",2013-01-22,10,0.7
"9300",2013-01-22,11,1.8
"9301",2013-01-22,12,2.1
"9302",2013-01-22,13,3.1
"9303",2013-01-22,14,2.1
"9304",2013-01-22,15,3.4
"9305",2013-01-22,16,3.7
"9306",2013-01-22,17,3.1
"9307",2013-01-22,18,1.4
"9308",2013-01-22,19,1.7
"9309",2013-01-22,20,2.1
"9310",2013-01-22,21,0.8
"9311",2013-01-22,22,1.1
"9312",2013-01-22,23,0.4
"9313",2013-01-23,0,2
"9314",2013-01-23,1,1.1
"9315",2013-01-23,2,1
"9316",2013-01-23,3,3.2
"9317",2013-01-23,4,1
"9318",2013-01-23,5,1.5
"9319",2013-01-23,6,2.4
"9320",2013-01-23,7,2
"9321",2013-01-23,8,1.7
"9322",2013-01-23,9,0.9
"9323",2013-01-23,10,1.5
"9324",2013-01-23,11,1.6
"9325",2013-01-23,12,2.4
"9326",2013-01-23,13,2.2
"9327",2013-01-23,14,1.8
"9328",2013-01-23,15,1.6
"9329",2013-01-23,16,2.8
"9330",2013-01-23,17,2.9
"9331",2013-01-23,18,2.8
"9332",2013-01-23,19,2
"9333",2013-01-23,20,1.8
"9334",2013-01-23,21,1.1
"9335",2013-01-23,22,1.6
"9336",2013-01-23,23,2.6
"9337",2013-01-24,0,1.7
"9338",2013-01-24,1,1.1
"9339",2013-01-24,2,0.8
"9340",2013-01-24,3,1.2
"9341",2013-01-24,4,1.3
"9342",2013-01-24,5,0.7
"9343",2013-01-24,6,1.6
"9344",2013-01-24,7,1.9
"9345",2013-01-24,8,1.9
"9346",2013-01-24,9,1.3
"9347",2013-01-24,10,1.3
"9348",2013-01-24,11,1.6
"9349",2013-01-24,12,1
"9350",2013-01-24,13,1.1
"9351",2013-01-24,14,1.5
"9352",2013-01-24,15,2.1
"9353",2013-01-24,16,2
"9354",2013-01-24,17,1.6
"9355",2013-01-24,18,2.1
"9356",2013-01-24,19,1
"9357",2013-01-24,20,1
"9358",2013-01-24,21,0.5
"9359",2013-01-24,22,1.4
"9360",2013-01-24,23,1.3
"9361",2013-01-25,0,2.1
"9362",2013-01-25,1,0.9
"9363",2013-01-25,2,1.1
"9364",2013-01-25,3,2.3
"9365",2013-01-25,4,4.1
"9366",2013-01-25,5,1.9
"9367",2013-01-25,6,3.4
"9368",2013-01-25,7,0.6
"9369",2013-01-25,8,0.8
"9370",2013-01-25,9,0.4
"9371",2013-01-25,10,1.1
"9372",2013-01-25,11,0.7
"9373",2013-01-25,12,2.5
"9374",2013-01-25,13,3.5
"9375",2013-01-25,14,1.4
"9376",2013-01-25,15,2.3
"9377",2013-01-25,16,1.6
"9378",2013-01-25,17,2.3
"9379",2013-01-25,18,1.7
"9380",2013-01-25,19,0.6
"9381",2013-01-25,20,0.8
"9382",2013-01-25,21,2.3
"9383",2013-01-25,22,2.7
"9384",2013-01-25,23,2
"9385",2013-01-26,0,2.2
"9386",2013-01-26,1,2.3
"9387",2013-01-26,2,1.4
"9388",2013-01-26,3,1.2
"9389",2013-01-26,4,2.7
"9390",2013-01-26,5,0.4
"9391",2013-01-26,6,0.6
"9392",2013-01-26,7,0.5
"9393",2013-01-26,8,0.8
"9394",2013-01-26,9,0.7
"9395",2013-01-26,10,1.8
"9396",2013-01-26,11,1.6
"9397",2013-01-26,12,1.7
"9398",2013-01-26,13,1.3
"9399",2013-01-26,14,1.9
"9400",2013-01-26,15,2.9
"9401",2013-01-26,16,2
"9402",2013-01-26,17,2.5
"9403",2013-01-26,18,1.7
"9404",2013-01-26,19,1.9
"9405",2013-01-26,20,0.9
"9406",2013-01-26,21,0.5
"9407",2013-01-26,22,1.4
"9408",2013-01-26,23,1.7
"9409",2013-01-27,0,1.4
"9410",2013-01-27,1,0.6
"9411",2013-01-27,2,1.7
"9412",2013-01-27,3,0.7
"9413",2013-01-27,4,1.2
"9414",2013-01-27,5,4.3
"9415",2013-01-27,6,3.6
"9416",2013-01-27,7,4
"9417",2013-01-27,8,4.3
"9418",2013-01-27,9,3.5
"9419",2013-01-27,10,4
"9420",2013-01-27,11,3.4
"9421",2013-01-27,12,1.6
"9422",2013-01-27,13,1.2
"9423",2013-01-27,14,1.6
"9424",2013-01-27,15,2
"9425",2013-01-27,16,1.6
"9426",2013-01-27,17,2
"9427",2013-01-27,18,2.6
"9428",2013-01-27,19,3
"9429",2013-01-27,20,2.5
"9430",2013-01-27,21,1.7
"9431",2013-01-27,22,0.3
"9432",2013-01-27,23,0.3
"9433",2013-01-28,0,1.4
"9434",2013-01-28,1,0.9
"9435",2013-01-28,2,2.7
"9436",2013-01-28,3,1.5
"9437",2013-01-28,4,0.9
"9438",2013-01-28,5,0.5
"9439",2013-01-28,6,1.2
"9440",2013-01-28,7,0.4
"9441",2013-01-28,8,0.5
"9442",2013-01-28,9,1.4
"9443",2013-01-28,10,1.4
"9444",2013-01-28,11,1.1
"9445",2013-01-28,12,1.6
"9446",2013-01-28,13,1.8
"9447",2013-01-28,14,1.5
"9448",2013-01-28,15,3.6
"9449",2013-01-28,16,4.6
"9450",2013-01-28,17,3
"9451",2013-01-28,18,3.3
"9452",2013-01-28,19,2.4
"9453",2013-01-28,20,1.4
"9454",2013-01-28,21,4.5
"9455",2013-01-28,22,4.2
"9456",2013-01-28,23,3.6
"9457",2013-01-29,0,2.3
"9458",2013-01-29,1,0.9
"9459",2013-01-29,2,3.8
"9460",2013-01-29,3,4.5
"9461",2013-01-29,4,2.1
"9462",2013-01-29,5,3.2
"9463",2013-01-29,6,1.9
"9464",2013-01-29,7,2.1
"9465",2013-01-29,8,3.1
"9466",2013-01-29,9,2
"9467",2013-01-29,10,2.7
"9468",2013-01-29,11,0.6
"9469",2013-01-29,12,1.2
"9470",2013-01-29,13,1.4
"9471",2013-01-29,14,1.8
"9472",2013-01-29,15,3.4
"9473",2013-01-29,16,2.1
"9474",2013-01-29,17,3.3
"9475",2013-01-29,18,2.3
"9476",2013-01-29,19,2.3
"9477",2013-01-29,20,2.1
"9478",2013-01-29,21,0.6
"9479",2013-01-29,22,0.6
"9480",2013-01-29,23,0.4
"9481",2013-01-30,0,1.7
"9482",2013-01-30,1,2.6
"9483",2013-01-30,2,1.6
"9484",2013-01-30,3,4
"9485",2013-01-30,4,3.1
"9486",2013-01-30,5,1
"9487",2013-01-30,6,1.5
"9488",2013-01-30,7,2
"9489",2013-01-30,8,1.1
"9490",2013-01-30,9,0.9
"9491",2013-01-30,10,2.1
"9492",2013-01-30,11,3
"9493",2013-01-30,12,3.1
"9494",2013-01-30,13,1.9
"9495",2013-01-30,14,2.5
"9496",2013-01-30,15,2
"9497",2013-01-30,16,2.2
"9498",2013-01-30,17,2
"9499",2013-01-30,18,3.8
"9500",2013-01-30,19,2.2
"9501",2013-01-30,20,1.8
"9502",2013-01-30,21,1.1
"9503",2013-01-30,22,0.5
"9504",2013-01-30,23,1.1
"9505",2013-01-31,0,3.4
"9506",2013-01-31,1,1.8
"9507",2013-01-31,2,1.3
"9508",2013-01-31,3,2.8
"9509",2013-01-31,4,3.8
"9510",2013-01-31,5,3.7
"9511",2013-01-31,6,3.1
"9512",2013-01-31,7,2.9
"9513",2013-01-31,8,3.4
"9514",2013-01-31,9,3
"9515",2013-01-31,10,1.6
"9516",2013-01-31,11,1.1
"9517",2013-01-31,12,2.4
"9518",2013-01-31,13,2.5
"9519",2013-01-31,14,2.9
"9520",2013-01-31,15,1.8
"9521",2013-01-31,16,2.5
"9522",2013-01-31,17,2.8
"9523",2013-01-31,18,2.4
"9524",2013-01-31,19,2.8
"9525",2013-01-31,20,2.3
"9526",2013-01-31,21,0.8
"9527",2013-01-31,22,0.3
"9528",2013-01-31,23,1.2
"9529",2013-02-01,0,0.4
"9530",2013-02-01,1,0.3
"9531",2013-02-01,2,1.9
"9532",2013-02-01,3,3
"9533",2013-02-01,4,2.2
"9534",2013-02-01,5,1.4
"9535",2013-02-01,6,0.7
"9536",2013-02-01,7,1.2
"9537",2013-02-01,8,3.1
"9538",2013-02-01,9,3.3
"9539",2013-02-01,10,3
"9540",2013-02-01,11,1.5
"9541",2013-02-01,12,3.5
"9542",2013-02-01,13,3
"9543",2013-02-01,14,3.5
"9544",2013-02-01,15,3
"9545",2013-02-01,16,2.7
"9546",2013-02-01,17,1.7
"9547",2013-02-01,18,3.3
"9548",2013-02-01,19,2.6
"9549",2013-02-01,20,2.2
"9550",2013-02-01,21,0.8
"9551",2013-02-01,22,0.6
"9552",2013-02-01,23,0.6
"9553",2013-02-02,0,3.3
"9554",2013-02-02,1,2.7
"9555",2013-02-02,2,5
"9556",2013-02-02,3,1.1
"9557",2013-02-02,4,1.7
"9558",2013-02-02,5,1.1
"9559",2013-02-02,6,1.5
"9560",2013-02-02,7,1.7
"9561",2013-02-02,8,0.9
"9562",2013-02-02,9,1.8
"9563",2013-02-02,10,2.5
"9564",2013-02-02,11,3.3
"9565",2013-02-02,12,4.1
"9566",2013-02-02,13,2.5
"9567",2013-02-02,14,2.6
"9568",2013-02-02,15,2.3
"9569",2013-02-02,16,2.3
"9570",2013-02-02,17,2.7
"9571",2013-02-02,18,3.5
"9572",2013-02-02,19,2.1
"9573",2013-02-02,20,2.5
"9574",2013-02-02,21,1.3
"9575",2013-02-02,22,3.1
"9576",2013-02-02,23,2.1
"9577",2013-02-03,0,3
"9578",2013-02-03,1,2.2
"9579",2013-02-03,2,2.6
"9580",2013-02-03,3,1.9
"9581",2013-02-03,4,2.3
"9582",2013-02-03,5,2.5
"9583",2013-02-03,6,2.3
"9584",2013-02-03,7,1.9
"9585",2013-02-03,8,2.6
"9586",2013-02-03,9,2.9
"9587",2013-02-03,10,2.6
"9588",2013-02-03,11,2.2
"9589",2013-02-03,12,1.7
"9590",2013-02-03,13,3
"9591",2013-02-03,14,3.8
"9592",2013-02-03,15,3.1
"9593",2013-02-03,16,3.4
"9594",2013-02-03,17,2.8
"9595",2013-02-03,18,3.3
"9596",2013-02-03,19,3.9
"9597",2013-02-03,20,3.2
"9598",2013-02-03,21,3.3
"9599",2013-02-03,22,3.1
"9600",2013-02-03,23,2.1
"9601",2013-02-04,0,3
"9602",2013-02-04,1,5.1
"9603",2013-02-04,2,3.9
"9604",2013-02-04,3,2.6
"9605",2013-02-04,4,3.3
"9606",2013-02-04,5,2.7
"9607",2013-02-04,6,2.6
"9608",2013-02-04,7,2.9
"9609",2013-02-04,8,2
"9610",2013-02-04,9,2.9
"9611",2013-02-04,10,2.1
"9612",2013-02-04,11,4.5
"9613",2013-02-04,12,3.7
"9614",2013-02-04,13,3.5
"9615",2013-02-04,14,3.9
"9616",2013-02-04,15,3
"9617",2013-02-04,16,2.5
"9618",2013-02-04,17,2.5
"9619",2013-02-04,18,2.7
"9620",2013-02-04,19,2.2
"9621",2013-02-04,20,3
"9622",2013-02-04,21,3.2
"9623",2013-02-04,22,3.6
"9624",2013-02-04,23,2.7
"9625",2013-02-05,0,1.7
"9626",2013-02-05,1,3.6
"9627",2013-02-05,2,2.3
"9628",2013-02-05,3,2.6
"9629",2013-02-05,4,2.4
"9630",2013-02-05,5,2.6
"9631",2013-02-05,6,2.5
"9632",2013-02-05,7,1
"9633",2013-02-05,8,1.7
"9634",2013-02-05,9,1.1
"9635",2013-02-05,10,2.2
"9636",2013-02-05,11,2.8
"9637",2013-02-05,12,3.7
"9638",2013-02-05,13,3.7
"9639",2013-02-05,14,3.4
"9640",2013-02-05,15,2.4
"9641",2013-02-05,16,4.6
"9642",2013-02-05,17,3.3
"9643",2013-02-05,18,3.2
"9644",2013-02-05,19,2.7
"9645",2013-02-05,20,4
"9646",2013-02-05,21,1.6
"9647",2013-02-05,22,1.2
"9648",2013-02-05,23,0.8
"9649",2013-02-06,0,1.4
"9650",2013-02-06,1,3.4
"9651",2013-02-06,2,2
"9652",2013-02-06,3,3.7
"9653",2013-02-06,4,1.6
"9654",2013-02-06,5,1.2
"9655",2013-02-06,6,2.8
"9656",2013-02-06,7,1.4
"9657",2013-02-06,8,1.6
"9658",2013-02-06,9,2.3
"9659",2013-02-06,10,1.4
"9660",2013-02-06,11,1.7
"9661",2013-02-06,12,2.9
"9662",2013-02-06,13,2
"9663",2013-02-06,14,2.9
"9664",2013-02-06,15,2.6
"9665",2013-02-06,16,2.4
"9666",2013-02-06,17,3.1
"9667",2013-02-06,18,2.1
"9668",2013-02-06,19,2.3
"9669",2013-02-06,20,1
"9670",2013-02-06,21,1
"9671",2013-02-06,22,5.6
"9672",2013-02-06,23,3.7
"9673",2013-02-07,0,2.7
"9674",2013-02-07,1,4.6
"9675",2013-02-07,2,3.2
"9676",2013-02-07,3,1.9
"9677",2013-02-07,4,0.9
"9678",2013-02-07,5,1.7
"9679",2013-02-07,6,4.5
"9680",2013-02-07,7,4
"9681",2013-02-07,8,3.4
"9682",2013-02-07,9,1.9
"9683",2013-02-07,10,3.3
"9684",2013-02-07,11,4.3
"9685",2013-02-07,12,5.7
"9686",2013-02-07,13,5.2
"9687",2013-02-07,14,3.7
"9688",2013-02-07,15,3
"9689",2013-02-07,16,3.3
"9690",2013-02-07,17,3.3
"9691",2013-02-07,18,2.4
"9692",2013-02-07,19,2.7
"9693",2013-02-07,20,3.3
"9694",2013-02-07,21,2.4
"9695",2013-02-07,22,0.9
"9696",2013-02-07,23,1.3
"9697",2013-02-08,0,0.8
"9698",2013-02-08,1,1
"9699",2013-02-08,2,1.9
"9700",2013-02-08,3,3.7
"9701",2013-02-08,4,6.3
"9702",2013-02-08,5,3.7
"9703",2013-02-08,6,2.7
"9704",2013-02-08,7,2.7
"9705",2013-02-08,8,2.3
"9706",2013-02-08,9,3.8
"9707",2013-02-08,10,3.7
"9708",2013-02-08,11,5.2
"9709",2013-02-08,12,4.1
"9710",2013-02-08,13,2.7
"9711",2013-02-08,14,3.7
"9712",2013-02-08,15,4
"9713",2013-02-08,16,3.8
"9714",2013-02-08,17,4.7
"9715",2013-02-08,18,2.4
"9716",2013-02-08,19,3.3
"9717",2013-02-08,20,3.6
"9718",2013-02-08,21,4
"9719",2013-02-08,22,4
"9720",2013-02-08,23,2.4
"9721",2013-02-09,0,1.9
"9722",2013-02-09,1,3.1
"9723",2013-02-09,2,3.1
"9724",2013-02-09,3,3.3
"9725",2013-02-09,4,3.1
"9726",2013-02-09,5,2.1
"9727",2013-02-09,6,2.8
"9728",2013-02-09,7,2.8
"9729",2013-02-09,8,2.1
"9730",2013-02-09,9,1.9
"9731",2013-02-09,10,2.3
"9732",2013-02-09,11,2.2
"9733",2013-02-09,12,5.2
"9734",2013-02-09,13,4.4
"9735",2013-02-09,14,4.6
"9736",2013-02-09,15,4.7
"9737",2013-02-09,16,4.8
"9738",2013-02-09,17,4
"9739",2013-02-09,18,4.9
"9740",2013-02-09,19,3.9
"9741",2013-02-09,20,4.7
"9742",2013-02-09,21,4.4
"9743",2013-02-09,22,4
"9744",2013-02-09,23,3.2
"9745",2013-02-10,0,2.3
"9746",2013-02-10,1,5.7
"9747",2013-02-10,2,5.3
"9748",2013-02-10,3,3.4
"9749",2013-02-10,4,3.4
"9750",2013-02-10,5,3.5
"9751",2013-02-10,6,3.1
"9752",2013-02-10,7,2.9
"9753",2013-02-10,8,2.3
"9754",2013-02-10,9,1.8
"9755",2013-02-10,10,2.3
"9756",2013-02-10,11,3.3
"9757",2013-02-10,12,4.3
"9758",2013-02-10,13,4.5
"9759",2013-02-10,14,4.6
"9760",2013-02-10,15,5.2
"9761",2013-02-10,16,4.2
"9762",2013-02-10,17,4.4
"9763",2013-02-10,18,4
"9764",2013-02-10,19,4.4
"9765",2013-02-10,20,3.3
"9766",2013-02-10,21,5.2
"9767",2013-02-10,22,3.3
"9768",2013-02-10,23,4.4
"9769",2013-02-11,0,2.2
"9770",2013-02-11,1,4.5
"9771",2013-02-11,2,4.5
"9772",2013-02-11,3,3.5
"9773",2013-02-11,4,3.2
"9774",2013-02-11,5,3.4
"9775",2013-02-11,6,3.2
"9776",2013-02-11,7,2.9
"9777",2013-02-11,8,2.2
"9778",2013-02-11,9,2.5
"9779",2013-02-11,10,3
"9780",2013-02-11,11,2.5
"9781",2013-02-11,12,3.9
"9782",2013-02-11,13,2.7
"9783",2013-02-11,14,3.1
"9784",2013-02-11,15,3.4
"9785",2013-02-11,16,2.8
"9786",2013-02-11,17,3.9
"9787",2013-02-11,18,2.3
"9788",2013-02-11,19,3.8
"9789",2013-02-11,20,2.8
"9790",2013-02-11,21,3.4
"9791",2013-02-11,22,5.7
"9792",2013-02-11,23,4.1
"9793",2013-02-12,0,4.8
"9794",2013-02-12,1,3.7
"9795",2013-02-12,2,3.1
"9796",2013-02-12,3,3.4
"9797",2013-02-12,4,1.4
"9798",2013-02-12,5,1.8
"9799",2013-02-12,6,3.4
"9800",2013-02-12,7,3
"9801",2013-02-12,8,2.1
"9802",2013-02-12,9,3
"9803",2013-02-12,10,3.5
"9804",2013-02-12,11,3.8
"9805",2013-02-12,12,3.8
"9806",2013-02-12,13,4.4
"9807",2013-02-12,14,3.2
"9808",2013-02-12,15,3.4
"9809",2013-02-12,16,4.5
"9810",2013-02-12,17,3.8
"9811",2013-02-12,18,3.7
"9812",2013-02-12,19,4.4
"9813",2013-02-12,20,4
"9814",2013-02-12,21,3.3
"9815",2013-02-12,22,3.5
"9816",2013-02-12,23,3
"9817",2013-02-13,0,3.5
"9818",2013-02-13,1,4.7
"9819",2013-02-13,2,5.1
"9820",2013-02-13,3,4.1
"9821",2013-02-13,4,2.9
"9822",2013-02-13,5,1.5
"9823",2013-02-13,6,2.5
"9824",2013-02-13,7,2.5
"9825",2013-02-13,8,1.3
"9826",2013-02-13,9,1.2
"9827",2013-02-13,10,2.6
"9828",2013-02-13,11,3.5
"9829",2013-02-13,12,3.2
"9830",2013-02-13,13,2.7
"9831",2013-02-13,14,3
"9832",2013-02-13,15,3.7
"9833",2013-02-13,16,3.1
"9834",2013-02-13,17,3.8
"9835",2013-02-13,18,3.7
"9836",2013-02-13,19,2.6
"9837",2013-02-13,20,2.8
"9838",2013-02-13,21,3
"9839",2013-02-13,22,2.1
"9840",2013-02-13,23,2.8
"9841",2013-02-14,0,1.7
"9842",2013-02-14,1,3.2
"9843",2013-02-14,2,2.8
"9844",2013-02-14,3,3.7
"9845",2013-02-14,4,2.3
"9846",2013-02-14,5,2
"9847",2013-02-14,6,2.3
"9848",2013-02-14,7,2.1
"9849",2013-02-14,8,1.9
"9850",2013-02-14,9,1.6
"9851",2013-02-14,10,1.9
"9852",2013-02-14,11,3.4
"9853",2013-02-14,12,3.9
"9854",2013-02-14,13,2.7
"9855",2013-02-14,14,1.4
"9856",2013-02-14,15,2.5
"9857",2013-02-14,16,1.9
"9858",2013-02-14,17,1.6
"9859",2013-02-14,18,2.6
"9860",2013-02-14,19,3.1
"9861",2013-02-14,20,3.1
"9862",2013-02-14,21,3.3
"9863",2013-02-14,22,2.7
"9864",2013-02-14,23,3
"9865",2013-02-15,0,2.4
"9866",2013-02-15,1,3
"9867",2013-02-15,2,2.4
"9868",2013-02-15,3,3.2
"9869",2013-02-15,4,3.5
"9870",2013-02-15,5,2.6
"9871",2013-02-15,6,1.6
"9872",2013-02-15,7,1.3
"9873",2013-02-15,8,1.2
"9874",2013-02-15,9,1.6
"9875",2013-02-15,10,1.8
"9876",2013-02-15,11,2.2
"9877",2013-02-15,12,2.7
"9878",2013-02-15,13,2
"9879",2013-02-15,14,2
"9880",2013-02-15,15,1.7
"9881",2013-02-15,16,2.7
"9882",2013-02-15,17,3.4
"9883",2013-02-15,18,3.3
"9884",2013-02-15,19,3.9
"9885",2013-02-15,20,3.8
"9886",2013-02-15,21,3.9
"9887",2013-02-15,22,3.1
"9888",2013-02-15,23,2
"9889",2013-02-16,0,1
"9890",2013-02-16,1,2.6
"9891",2013-02-16,2,2.2
"9892",2013-02-16,3,2.4
"9893",2013-02-16,4,2.3
"9894",2013-02-16,5,4
"9895",2013-02-16,6,3.4
